endTime,artistName,trackName,msPlayed;
2020-11-15 19:47,Kina,Wish I Was Better,140571;
2020-11-15 19:49,Unclenathannn,No I Don't Want Just Anyone,123950;
2020-11-15 19:53,sagun,I'll Keep You Safe,185875;
2020-11-15 19:55,potsu,i'm closing my eyes,118302;
2020-11-15 19:58,UMI,Remember Me,199226;
2020-11-15 20:00,prxz,Love Is More Depressing Than Depression,133276;
2020-11-15 20:04,Peach Tree Rascals,Mariposa,210000;
2020-11-15 20:06,ilyTOMMY,Forever,108695;
2020-11-15 20:08,Teqkoi,You Broke My Heart Again,103400;
2020-11-15 20:09,SnÃ¸w,Sunset/Sunrise,87353;
2020-11-15 20:12,Peachy!,Falling for U,124000;
2020-11-15 20:13,Dontcry,Jocelyn Flores,92307;
2020-11-15 20:16,HYE SUNG,Bite Your Soul,190212;
2020-11-15 20:18,keshi,just friends,123125;
2020-11-15 20:21,mommy,thinking of you,131000;
2020-11-15 20:23,mell-Ã¸,Branches,121791;
2020-11-15 20:25,itssvd,Losing Interest,120546;
2020-11-15 20:29,Pink Sweat$,17,8785;
2020-11-15 20:29,Madison Beer,Selfish,223270;
2020-11-15 22:44,Pink Sweat$,17,151967;
2020-11-15 22:46,frumhere,i still have all our old texts,112000;
2020-11-15 22:49,chief.,Cold Summer,155133;
2020-11-15 22:52,Finding Hope,3:00 AM,201951;
2020-11-15 22:56,Alexander 23,IDK You Yet,184638;
2020-11-15 22:59,LeVirya,Inertia,180400;
2020-11-15 23:01,keshi,skeletons,152480;
2020-11-15 23:03,mell-Ã¸,Sail Away,109714;
2020-11-15 23:07,Kina,Can We Kiss Forever?,187931;
2020-11-15 23:08,eevee,rosemary,83107;
2020-11-15 23:12,quickly quickly,Lie,224875;
2020-11-16 18:40,quickly quickly,Lie,22469;
2020-11-16 18:44,Kiana LedÃ©,EX,222386;
2020-11-16 18:47,Jordan Maxwell,Waiting (feat. Shiloh),149603;
2020-11-16 18:50,Leavv,Flushing the Stairs,172000;
2020-11-16 18:52,Smyang Piano,One Summer's Day,168168;
2020-11-16 18:54,Zach Farache,Sunflower,122627;
2020-11-16 18:57,Tundra Beats,Take It Back,151327;
2020-11-16 19:00,Kina,Get You The Moon (feat. Snow),179080;
2020-11-16 19:03,Conan Gray,Heather,198040;
2020-11-16 19:06,Pink Sweat$,At My Worst,170344;
2020-11-16 19:09,Mishaal,Kid Goku,135981;
2020-11-16 19:12,keshi,like i need u,182678;
2020-11-16 19:16,Peter Manos,In My Head,214533;
2020-11-16 19:18,Audrey Mika,Y U Gotta B Like That,154456;
2020-11-16 19:21,sagun,I'll Keep You Safe,185875;
2020-11-16 19:24,Board-Man,Underwater,110477;
2020-11-16 19:27,UMI,Remember Me,199226;
2020-11-16 19:31,Harris Cole,Hey September,220000;
2020-11-16 19:33,LoveLeo,BOYFREN,136955;
2020-11-16 19:35,ilyTOMMY,Forever,108695;
2020-11-16 19:38,Kina,Wish I Was Better,140571;
2020-11-16 19:40,SnÃ¸w,Sunset/Sunrise,87353;
2020-11-16 19:42,Peachy!,Falling for U,124000;
2020-11-16 19:43,Teqkoi,You Broke My Heart Again,103400;
2020-11-16 19:46,Smeyeul.,send me a song,137142;
2020-11-16 19:48,khai dreams,Sunkissed,126464;
2020-11-16 19:51,Peach Tree Rascals,Mariposa,210000;
2020-11-16 19:55,keshi,2 soon,206511;
2020-11-16 19:57,mommy,thinking of you,131000;
2020-11-16 20:00,Gracie Abrams,I miss you I'm sorry,167538;
2020-11-16 20:02,Glimlip,Leaving Sin City,107037;
2020-11-16 20:04,Unclenathannn,No I Don't Want Just Anyone,123950;
2020-11-16 20:06,mell-Ã¸,Branches,121791;
2020-11-16 20:10,Sabrina Claudio,Problem With You,215748;
2020-11-16 20:13,HYE SUNG,Bite Your Soul,190212;
2020-11-16 20:16,Pink Sweat$,17,160736;
2020-11-16 20:19,Alexander 23,IDK You Yet,184638;
2020-11-16 20:23,Madison Beer,Selfish,223270;
2020-11-16 20:25,Sarcastic Sounds,I Don't Sleep,105142;
2020-11-16 20:27,keshi,skeletons,152480;
2020-11-16 20:30,The Deli,5:32pm,136914;
2020-11-16 20:32,frumhere,i still have all our old texts,112000;
2020-11-16 20:33,eevee,rosemary,83107;
2020-11-16 20:35,prxz,Love Is More Depressing Than Depression,133276;
2020-11-16 20:39,Kina,Can We Kiss Forever?,187931;
2020-11-16 20:42,ocha,oyasumi,204000;
2020-11-16 20:47,RÅ®DE,Eternal Youth,295450;
2020-11-16 20:50,itssvd,Losing Interest,120546;
2020-11-16 20:53,Finding Hope,3:00 AM,201951;
2020-11-16 20:56,Jordy Chandra,Puddles,215832;
2020-11-16 20:59,Jeremy Zucker,always i'll care,146160;
2020-11-16 21:02,SnÃ¸w,You Don't Want Me Anymore,165000;
2020-11-16 21:04,Mishaal,Kid Goku,135981;
2020-11-16 21:07,keshi,just friends,123125;
2020-11-16 21:08,Jinsang,Absence,79914;
2020-11-16 21:11,Kina,Get You The Moon (feat. Snow),179080;
2020-11-16 21:15,Conan Gray,Heather,198040;
2020-11-16 21:18,Pink Sweat$,Honesty,189000;
2020-11-16 21:21,Sky McCreery,If You Leave,160007;
2020-11-16 21:25,quickly quickly,Lie,247320;
2020-11-16 21:29,NIKI,Lose,256001;
2020-11-16 21:33,keshi,like i need u,182678;
2020-11-16 21:37,Peter Manos,In My Head,214533;
2020-11-16 21:39,Audrey Mika,Y U Gotta B Like That,154456;
2020-11-16 21:42,sagun,I'll Keep You Safe,185875;
2020-11-16 21:44,Board-Man,Underwater,110477;
2020-11-16 21:47,UMI,Remember Me,199226;
2020-11-16 21:52,Harris Cole,Hey September,220000;
2020-11-16 21:54,LoveLeo,BOYFREN,136955;
2020-11-16 21:56,ilyTOMMY,Forever,108695;
2020-11-16 21:58,Kina,Wish I Was Better,140571;
2020-11-16 22:00,SnÃ¸w,Sunset/Sunrise,87353;
2020-11-17 10:49,Jung Jin Woo,MOVIE (Feat. Rohann),12197;
2020-11-17 10:52,Jung Jin Woo,MOVIE (Feat. Rohann),199453;
2020-11-17 10:54,Jung Jin Woo,RUBE (Feat. JUNE & Gaho & Moti),67806;
2020-11-17 10:56,keshi,just friends,123125;
2020-11-17 10:58,itssvd,why is the world so lonely,162600;
2020-11-17 11:01,Lucy Park,Rain,151150;
2020-11-17 11:04,UMI,Butterfly,160500;
2020-11-17 11:07,UMI,Lullaby,200880;
2020-11-17 11:12,RINI,Aphrodite,271000;
2020-11-17 11:14,prxz,I'm Shy. I'm Anxious,104071;
2020-11-17 11:16,Shiloh Dynasty,Tried to Be Patient with You,78656;
2020-11-17 11:18,itssvd,Losing Interest,120546;
2020-11-17 11:21,itssvd,i almost called you,185084;
2020-11-17 11:24,Kiana LedÃ©,Only Fan. (with Jacquees),221265;
2020-11-17 11:26,itssvd,Love Hurts,92577;
2020-11-17 11:28,itssvd,i'm lonely now,93276;
2020-11-17 11:30,Monty Datta,Can't Love Myself,10443;
2020-11-17 11:30,Nohidea,falling down (feat. shiloh),96000;
2020-11-17 11:53,Monty Datta,Can't Love Myself,112303;
2020-11-17 11:56,keshi,over u,179777;
2020-11-17 11:59,Peachy!,$orries,214857;
2020-11-17 12:02,sagun,surface,137919;
2020-11-17 12:06,Lo'fi Boy,Tiger Park,185695;
2020-11-17 12:08,Single Friend,Lofi Loyal CafÃ© Customer,168000;
2020-11-17 12:12,Kyle Dion,Brown,234758;
2020-11-17 12:16,Mereba,Sandstorm (feat. JID),179026;
2020-11-17 12:21,Jhené Aiko,Spotless Mind,268973;
2020-11-17 12:24,Jhené Aiko,Blue Dream,217026;
2020-11-17 12:30,Jhené Aiko,Surrender (feat. Dr. Chill),257573;
2020-11-17 12:31,Floreyyyy,Cigarette Smoke,105305;
2020-11-17 13:47,Jhené Aiko,Lotus - intro,71626;
2020-11-17 13:50,Meltycanon,A Song About Love,169137;
2020-11-17 13:52,keshi,just friends,123125;
2020-11-17 13:55,itssvd,why is the world so lonely,162600;
2020-11-17 13:58,Lucy Park,Rain,151150;
2020-11-17 14:00,UMI,Butterfly,160500;
2020-11-17 14:04,UMI,Lullaby,200880;
2020-11-17 14:09,RINI,Aphrodite,271000;
2020-11-17 14:10,prxz,I'm Shy. I'm Anxious,104071;
2020-11-17 14:12,Shiloh Dynasty,Tried to Be Patient with You,78656;
2020-11-17 14:14,itssvd,Losing Interest,120546;
2020-11-17 14:17,itssvd,i almost called you,185084;
2020-11-17 14:21,Kiana LedÃ©,Only Fan. (with Jacquees),221265;
2020-11-17 14:23,itssvd,Love Hurts,92577;
2020-11-17 14:24,itssvd,i'm lonely now,93276;
2020-11-17 14:26,Nohidea,falling down (feat. shiloh),96000;
2020-11-17 14:28,Monty Datta,Can't Love Myself,122723;
2020-11-17 14:31,keshi,over u,179777;
2020-11-17 14:34,Peachy!,$orries,214857;
2020-11-17 14:37,sagun,surface,137919;
2020-11-17 14:40,Lo'fi Boy,Tiger Park,185695;
2020-11-17 14:43,Single Friend,Lofi Loyal CafÃ© Customer,168000;
2020-11-17 14:47,Kyle Dion,Brown,234758;
2020-11-17 14:50,Mereba,Sandstorm (feat. JID),179026;
2020-11-17 14:55,Jhené Aiko,Spotless Mind,268973;
2020-11-17 14:58,Jhené Aiko,Blue Dream,202523;
2020-11-17 20:29,keshi,just friends,123125;
2020-11-17 20:32,Nujabes,Kumomi,36050;
2020-11-17 20:32,itssvd,why is the world so lonely,145874;
2020-11-17 20:34,Nujabes,Highs 2 Lows (feat. Cise Starr from CYNE),33820;
2020-11-17 20:34,Nujabes,Feather (feat. Cise Starr & Akin from CYNE),22930;
2020-11-17 20:34,Jhené Aiko,Lotus - intro,1430;
2020-11-17 20:37,UMI,Butterfly,160500;
2020-11-17 20:40,UMI,Lullaby,200880;
2020-11-17 20:45,RINI,Aphrodite,271000;
2020-11-17 20:47,prxz,I'm Shy. I'm Anxious,104071;
2020-11-17 20:48,Shiloh Dynasty,Tried to Be Patient with You,78656;
2020-11-17 20:50,itssvd,Losing Interest,120546;
2020-11-17 20:53,itssvd,i almost called you,185084;
2020-11-17 20:57,Kiana LedÃ©,Only Fan. (with Jacquees),221265;
2020-11-17 20:59,itssvd,Love Hurts,92577;
2020-11-17 21:01,itssvd,i'm lonely now,93276;
2020-11-17 21:02,Nohidea,falling down (feat. shiloh),96000;
2020-11-17 21:04,Monty Datta,Can't Love Myself,122723;
2020-11-17 21:07,keshi,over u,179777;
2020-11-17 21:11,Peachy!,$orries,214857;
2020-11-17 21:14,sagun,surface,137919;
2020-11-17 21:17,Lo'fi Boy,Tiger Park,185695;
2020-11-17 21:20,Single Friend,Lofi Loyal CafÃ© Customer,168000;
2020-11-17 21:24,Kyle Dion,Brown,234758;
2020-11-17 21:27,Mereba,Sandstorm (feat. JID),179026;
2020-11-17 21:32,Jhené Aiko,Spotless Mind,268973;
2020-11-17 21:35,Jhené Aiko,Blue Dream,217026;
2020-11-17 21:40,Jhené Aiko,Surrender (feat. Dr. Chill),257573;
2020-11-17 21:42,Floreyyyy,Cigarette Smoke,108363;
2020-11-17 21:45,Asiahn,Like You,184032;
2020-11-17 21:48,dvsn,Too Deep,200223;
2020-11-17 21:52,dvsn,Between Us (feat. Snoh Aalegra),183750;
2020-11-17 21:55,Snoh Aalegra,Fool For You,194303;
2020-11-17 21:59,Jhené Aiko,Triggered (freestyle),209933;
2020-11-17 22:02,Jhené Aiko,Ascension,213760;
2020-11-17 22:07,Jhené Aiko,New Balance,279453;
2020-11-17 22:12,Jhené Aiko,Promises,297493;
2020-11-17 22:15,Monty Datta,Sing to You,153611;
2020-11-17 22:18,Monty Datta,With Somebody Else,161406;
2020-11-17 22:22,sagun,fusion,213421;
2020-11-17 22:23,Idealism,controlla,108000;
2020-11-17 22:27,LLusion,Day in Paris,206582;
2020-11-17 22:30,Audrey Mika,Y U Gotta B Like That,154456;
2020-11-17 22:32,LLusion,Tired,132000;
2020-11-17 22:35,frad,First Date,173143;
2020-11-17 22:37,Kanisan,Fireflies,123076;
2020-11-17 22:40,frad,blossoms,156800;
2020-11-17 22:42,frad,shinjuku,128200;
2020-11-17 22:44,Elijah Lee,Dusk to Dawn,120133;
2020-11-17 22:46,Elijah Lee,twilight.,118441;
2020-11-17 22:48,aqualina,april showers,126545;
2020-11-17 22:51,aqualina,one sided love,122500;
2020-11-17 22:53,sad boy with a laptop,You're the Dream I Never Wanna Wake Up From,141000;
2020-11-17 22:55,Floreyyyy,Timeless,148578;
2020-11-17 22:57,Floreyyyy,Thrill Divine,114413;
2020-11-17 22:59,Floreyyyy,Conversations,108000;
2020-11-17 23:02,Elijah Who,Wednesday Girl,194063;
2020-11-17 23:05,Lo'fi Boy,Trust,140000;
2020-11-17 23:08,eery,hardly,146493;
2020-11-17 23:10,Billie Eilish,i love you,137657;
2020-11-18 16:28,Iyaz,Replay,2270;
2020-11-18 16:30,Jay Sean,Do You Remember,3760;
2020-11-18 16:31,Destiny's Child,Say My Name,4430;
2020-11-18 16:31,Jordin Sparks,Battlefield,9600;
2020-11-18 16:32,Billie Eilish,when the party's over,3350;
2020-11-18 16:32,Loren Allred,Never Enough,6870;
2020-11-18 16:32,J Balvin,Ay Vamos,3110;
2020-11-18 16:32,K'NAAN,Wavin' Flag - Coca-ColaÂ® Celebration Mix,3010;
2020-11-18 16:33,DJ Sem,Mi CorazÃ³n,3850;
2020-11-18 16:37,Mariah Carey,We Belong Together,8190;
2020-11-18 16:37,Nancy Ajram,Mashy Haddy,4980;
2020-11-18 16:38,Otilia,Bilionera - Radio Edit,5630;
2020-11-18 16:38,Kwamz & Flava,Takeover,8790;
2020-11-18 16:40,Nelly,Just A Dream,7250;
2020-11-18 16:41,Taio Cruz,Dynamite,6150;
2020-11-18 17:48,B.o.B,Nothin' on You (feat. Bruno Mars),4710;
2020-11-18 19:37,The Strokes,At The Door,310373;
2020-11-18 19:38,The Strokes,Selfless,5010;
2020-11-18 19:39,Jhené Aiko,Lotus - intro,71626;
2020-11-18 19:42,Meltycanon,A Song About Love,169137;
2020-11-18 19:44,keshi,just friends,123125;
2020-11-18 19:47,itssvd,why is the world so lonely,162600;
2020-11-18 19:49,Lucy Park,Rain,151150;
2020-11-18 19:53,UMI,Butterfly,160500;
2020-11-18 19:56,UMI,Lullaby,200880;
2020-11-18 20:01,RINI,Aphrodite,271000;
2020-11-18 20:02,prxz,I'm Shy. I'm Anxious,104071;
2020-11-18 20:04,Shiloh Dynasty,Tried to Be Patient with You,78656;
2020-11-18 20:06,itssvd,Losing Interest,120546;
2020-11-18 20:09,itssvd,i almost called you,185084;
2020-11-18 20:13,OBOY,Cabeza,26030;
2020-11-18 20:13,OBOY,Phantom,2370;
2020-11-18 20:13,Kiana LedÃ©,Only Fan. (with Jacquees),216296;
2020-11-18 20:14,Tinie Tempah,Written in the Stars (feat. Eric Turner),33180;
2020-11-18 20:14,Booba,Mon pays,16230;
2020-11-18 20:14,Wiz Khalifa,Black and Yellow (feat. Juicy J & Snoop Dogg & T-Pain) - G-Mix [G-Mix],4750;
2020-11-18 20:15,Sexion d'Assaut,Wati by Night,12200;
2020-11-18 20:15,Rohff,La Puissance,5230;
2020-11-18 20:15,Sexion d'Assaut,Ils appellent Ã§a,8810;
2020-11-18 20:16,Lefa,Bi Chwiya,20970;
2020-11-18 20:16,Ninho,Zipette,22260;
2020-11-18 20:16,Booba,Lunatic,2920;
2020-11-18 20:17,Bon Entendeur,Le temps est bon,17130;
2020-11-18 20:17,Billie Eilish,lovely (with Khalid),20860;
2020-11-18 20:17,Rex Orange County,10/10,22500;
2020-11-18 20:18,Thundercat,Funny Thing,19710;
2020-11-18 20:20,OBOY,Cabeza,4040;
2020-11-18 20:21,Chinwvr,Ailleurs,32480;
2020-11-18 20:21,PLK,Go (feat. Krisy),37160;
2020-11-18 20:22,Tinie Tempah,Written in the Stars (feat. Eric Turner),77250;
2020-11-18 20:23,Voidoid,South Park Theme,4810;
2020-11-18 20:23,PokÃ©mon,Go Pokemon Go,4340;
2020-11-18 20:24,The Monkees,I'm a Believer,30400;
2020-11-18 20:24,Donna Summer,She Works Hard For The Money,1830;
2020-11-18 20:24,Joe Strummer,It's a Rockin' World,42570;
2020-11-18 20:26,Lefa,Bi Chwiya,103230;
2020-11-18 20:26,Hannah Montana,Ice Cream Freeze (Let's Chill),3380;
2020-11-18 20:26,Hannah Montana,Ice Cream Freeze (Let's Chill),6360;
2020-11-18 20:26,Hannah Montana,Ice Cream Freeze (Let's Chill),4080;
2020-11-18 20:26,Hannah Montana,Ice Cream Freeze (Let's Chill),1370;
2020-11-18 20:27,Selena Gomez,Shake It Up,20030;
2020-11-18 20:27,BeyoncÃ©,Spirit,3620;
2020-11-18 20:27,Hannah Montana,I Wanna Know You,21940;
2020-11-18 20:27,Hannah Montana,Nobody's Perfect - From â€œHannah Montana 2â€,9200;
2020-11-18 20:28,Judy Kuhn,Colors of the Wind - From 'Pocahontas' / Soundtrack Version,25900;
2020-11-18 20:32,Kai Tracid,Trance & Acid,8580;
2020-11-18 20:35,SDM,Titulaires,29980;
2020-11-18 20:36,Hayce Lemsi,Walking Dead,32870;
2020-11-18 20:37,PSO THUG,La west - En attendant Demoniak,84350;
2020-11-18 20:37,PSO THUG,ImpliquÃ©,7150;
2020-11-18 20:42,The Aces,801,7210;
2020-11-18 20:42,PSO THUG,Demoniak,720;
2020-11-18 20:42,KALEO,Backbone,1490;
2020-11-18 20:44,Maes,Prioritaire,25560;
2020-11-18 20:44,Anna of the North,Lovers - Home Made,114420;
2020-11-18 20:45,Maes,Blanche,26990;
2020-11-18 20:52,Ninho,Mac 11,46210;
2020-11-18 20:52,Mariah Carey,All I Want for Christmas Is You,380;
2020-11-18 20:54,Timal,Semaine,104800;
2020-11-18 20:58,Sexion d'Assaut,Wati by Night,248853;
2020-11-18 21:02,Travis Scott,guidance,11140;
2020-11-18 21:02,Sexion d'Assaut,Ma direction,152819;
2020-11-18 21:03,Midas the Jagaban,Party With A Jagaban,39930;
2020-11-18 21:05,Burna Boy,On the Low,112595;
2020-11-18 21:07,Burna Boy,Show & Tell (feat. Future),138514;
2020-11-18 21:09,Buddy,The Blue (feat. Snoop Dogg),131770;
2020-11-18 21:10,Alignment,1992,22920;
2020-11-18 21:11,In Verruf,Tiva,97820;
2020-11-18 21:11,Johann Sebastian Bach,The Well-Tempered Clavier: Book 1 BWV 846-869: 1. Prelude in C Major & BWV 846,11130;
2020-11-18 21:12,AndrÃ© Previn,Tsar Saltan Op. 57: Flight of the Bumblebee,17790;
2020-11-18 21:12,Jean Sibelius,Sibelius : Finlandia Op.26,370;
2020-11-18 21:12,Jean Sibelius,Sibelius : Finlandia Op.26,0;
2020-11-18 21:12,Jean Sibelius,Sibelius : Finlandia Op.26,6560;
2020-11-18 21:12,Jean Sibelius,Sibelius : Finlandia Op.26,7270;
2020-11-18 21:12,Jules Massenet,Meditation: MÃ©ditation from ThaÃ¯s,7650;
2020-11-18 21:12,George Gershwin,An American in Paris,15390;
2020-11-18 21:13,Sexion d'Assaut,Wati by Night,57810;
2020-11-18 21:14,Bosh,Djomb - Bien ou quoi,7210;
2020-11-18 21:14,Varnish La Piscine,ADIOS TORNADO'S EFFECT,9620;
2020-11-18 21:18,Sexion d'Assaut,Wati by Night,248853;
2020-11-18 21:23,Sexion d'Assaut,Ma direction,263533;
2020-11-18 21:26,OBOY,Cabeza,148035;
2020-11-18 21:29,Booba,Mon pays,185746;
2020-11-18 21:32,Tinie Tempah,Written in the Stars (feat. Eric Turner),207653;
2020-11-18 21:36,Lefa,Bi Chwiya,186720;
2020-11-18 21:38,Ninho,Zipette,113085;
2020-11-19 14:05,Sexion d'Assaut,Wati by Night,1940;
2020-11-19 14:06,OBOY,Cabeza,3340;
2020-11-19 14:06,Booba,Mon pays,15200;
2020-11-19 14:06,Sexion d'Assaut,Ma direction,64280;
2020-11-19 14:10,Tinie Tempah,Written in the Stars (feat. Eric Turner),207653;
2020-11-19 14:13,Lefa,Bi Chwiya,186720;
2020-11-19 14:17,Ninho,Zipette,211262;
2020-11-19 14:18,Rex Orange County,10/10,35246;
2020-11-19 14:21,Bon Entendeur,Le temps est bon,203160;
2020-11-19 14:23,Thundercat,Funny Thing,116630;
2020-11-19 14:27,Chinwvr,Ailleurs,235082;
2020-11-19 14:32,PLK,Go (feat. Krisy),193017;
2020-11-19 14:36,PokÃ©mon,Go Pokemon Go,286040;
2020-11-19 14:39,The Monkees,I'm a Believer,165613;
2020-11-19 14:41,Joe Strummer,It's a Rockin' World,145040;
2020-11-19 14:45,Hannah Montana,I Wanna Know You,166893;
2020-11-19 14:48,Selena Gomez,Shake It Up,180346;
2020-11-19 14:51,Judy Kuhn,Colors of the Wind - From 'Pocahontas' / Soundtrack Version,214400;
2020-11-19 14:56,Kai Tracid,Trance & Acid,301046;
2020-11-19 15:00,SDM,Titulaires,161110;
2020-11-19 15:00,Maes,Blanche,1770;
2020-11-19 15:04,Mariah Carey,All I Want for Christmas Is You,241106;
2020-11-19 15:07,Ninho,Mac 11,163971;
2020-11-19 15:11,Ninho,Kitchen,238922;
2020-11-19 15:14,Timal,Semaine,157025;
2020-11-19 15:18,Travis Scott,guidance,207107;
2020-11-19 15:21,Midas the Jagaban,Party With A Jagaban,201025;
2020-11-19 15:24,Burna Boy,On the Low,185898;
2020-11-19 15:28,Buddy,The Blue (feat. Snoop Dogg),205400;
2020-11-19 15:30,In Verruf,Tiva,1060;
2020-11-19 15:30,PRIME,J'aime pas l'amour,860;
2020-11-19 15:30,Alignment,1992,8370;
2020-11-19 15:30,Hatik,Angela,1560;
2020-11-19 15:30,NÃ©pal,Sundance,60;
2020-11-19 15:30,Johann Sebastian Bach,The Well-Tempered Clavier: Book 1 BWV 846-869: 1. Prelude in C Major & BWV 846,1540;
2020-11-19 15:30,AIROD,Strange Mind,94995;
2020-11-19 15:30,PLK,Pilote (feat. Hamza),330;
2020-11-19 15:30,George Gershwin,An American in Paris,690;
2020-11-19 15:30,John Williams,Theme From Jurassic Park,630;
2020-11-19 15:30,Sexion d'Assaut,Ma direction,1480;
2020-11-19 15:31,Ashkidd,HALLUCINATIONS,0;
2020-11-19 15:31,Booba,5G,110;
2020-11-19 15:31,Rema,Corny,230;
2020-11-19 15:31,Lefa,Smile (feat. SCH),0;
2020-11-19 15:31,An'Om,Astronaute,1120;
2020-11-19 15:31,Luidji,GisÃ¨le - Part 4,2060;
2020-11-19 15:31,Kaza,Jâ€™aimerais tellement,1590;
2020-11-19 15:31,B Young,WINE,1400;
2020-11-19 15:31,OBOY,Cruel,8730;
2020-11-19 15:31,Gazo,DRILL FR 5 (feat. Hamza),3560;
2020-11-19 15:31,Brandz,Intro (Real Love),540;
2020-11-19 15:31,Octavian,Papi Chulo,3820;
2020-11-19 15:31,NÃ©pal,Suga Suga,1110;
2020-11-19 15:31,YG Pablo,AVM,2280;
2020-11-19 15:31,Bosh,Slide,510;
2020-11-19 15:31,NÃ©pal,Cheddar,1480;
2020-11-19 15:31,Ninho,Tout en Gucci,670;
2020-11-19 15:31,Hatik,La meilleure,3680;
2020-11-19 15:31,Ir Sais,Dream Girl,9770;
2020-11-19 15:34,OBOY,Cabeza,148035;
2020-11-19 15:37,Booba,Mon pays,185746;
2020-11-19 15:41,Tinie Tempah,Written in the Stars (feat. Eric Turner),207653;
2020-11-19 15:44,Lefa,Bi Chwiya,186720;
2020-11-19 15:48,Ninho,Zipette,211262;
2020-11-19 15:50,Rex Orange County,10/10,146102;
2020-11-19 15:54,Bon Entendeur,Le temps est bon,203160;
2020-11-19 15:56,Thundercat,Funny Thing,116630;
2020-11-19 16:40,Chinwvr,Ailleurs,225904;
2020-11-20 10:17,Driks,Fais-le,34570;
2020-11-20 10:18,Hiro,A dÃ©couvert,87270;
2020-11-20 10:22,dvsn,Too Deep,200081;
2020-11-20 10:28,dvsn,Nuh Time / Tek Time,340671;
2020-11-20 10:30,Bryson Tiller,Exchange,134870;
2020-11-20 10:33,OBOY,Cabeza,148035;
2020-11-20 10:34,Booba,Mon pays,88284;
2020-11-20 10:38,Tinie Tempah,Written in the Stars (feat. Eric Turner),207653;
2020-11-20 10:41,Lefa,Bi Chwiya,186720;
2020-11-20 10:41,Ninho,Zipette,25916;
2020-11-20 10:44,Rex Orange County,10/10,146102;
2020-11-20 10:47,Bon Entendeur,Le temps est bon,203160;
2020-11-20 10:48,Thundercat,Funny Thing,73417;
2020-11-20 10:52,Chinwvr,Ailleurs,235082;
2020-11-20 10:53,PokÃ©mon,Go Pokemon Go,1400;
2020-11-20 10:53,PLK,Go (feat. Krisy),75117;
2020-11-20 10:56,The Monkees,I'm a Believer,165613;
2020-11-20 10:59,Joe Strummer,It's a Rockin' World,145040;
2020-11-20 11:01,Hannah Montana,I Wanna Know You,166893;
2020-11-20 11:04,Selena Gomez,Shake It Up,154083;
2020-11-20 11:07,Travis Scott,guidance,207107;
2020-11-20 11:10,Midas the Jagaban,Party With A Jagaban,125732;
